悸	11	0.000011
悻	2	0.000002
情	1798	0.001765
惆	5	0.000005
惊	558	0.000548
惋	2	0.000002
惑	94	0.000092
惕	32	0.000031
惚	9	0.000009
惜	158	0.000155
惟	7	0.000007
惠	12	0.000012
惦	14	0.000014
惧	74	0.000073
惨	152	0.000149
惩	23	0.000023
惫	33	0.000032
惬	8	0.000008
惭	26	0.000026
惮	23	0.000023
惯	111	0.000109
惰	1	0.000001
想	2660	0.002611
惴	2	0.000002
惶	11	0.000011
惹	85	0.000083
惺	3	0.000003
愁	43	0.000042
愈	11	0.000011
愉	24	0.000024
愎	1	0.000001
意	1550	0.001521
愕	21	0.000021
愚	13	0.000013
感	922	0.000905
愣	153	0.000150
愤	84	0.000082
愧	79	0.000078
愿	158	0.000155
慈	14	0.000014
慌	59	0.000058
慎	52	0.000051
慑	5	0.000005
慕	55	0.000054
慢	408	0.000400
慧	29	0.000028
慨	27	0.000027
慰	46	0.000045
慳	1	0.000001
慷	6	0.000006
憋	56	0.000055
憎	6	0.000006
憔	6	0.000006
憧	2	0.000002
憨	19	0.000019
憬	2	0.000002
憾	21	0.000021
懂	155	0.000152
懈	14	0.000014
懊	4	0.000004
懋	249	0.000244
懑	5	0.000005
懒	136	0.000133
懵	53	0.000052
懿	1	0.000001
戈	6	0.000006
戌	2	0.000002
戍	1	0.000001
戏	127	0.000125
成	1759	0.001727
我	4094	0.004019
戒	42	0.000041
或	208	0.000204
战	288	0.000283
戚	30	0.000029
戟	5	0.000005
截	38	0.000037
戮	15	0.000015
戳	35	0.000034
戴	64	0.000063
户	109	0.000107
戾	27	0.000027
房	515	0.000506
所	1119	0.001098
扁	15	0.000015
扇	80	0.000079
扈	7	0.000007
扉	12	0.000012
手	2756	0.002705
才	2039	0.002001
扎	85	0.000083
扑	218	0.000214
扒	38	0.000037
打	1279	0.001255
扔	46	0.000045
托	115	0.000113
扛	37	0.000036
扣	36	0.000035
执	38	0.000037
扩	24	0.000024
扪	1	0.000001
扫	159	0.000156
扬	83	0.000081
扭	102	0.000100
扮	53	0.000052
扯	94	0.000092
扰	54	0.000053
扳	5	0.000005
扶	96	0.000094
批	28	0.000027
扼	3	0.000003
找	676	0.000664
承	186	0.000183
技	172	0.000169
抄	69	0.000068
把	1106	0.001086
抑	26	0.000026
抒	2	0.000002
抓	346	0.000340
投	100	0.000098
抖	81	0.000080
抗	74	0.000073
折	157	0.000154
抚	55	0.000054
抛	42	0.000041
抠	17	0.000017
抡	7	0.000007
抢	117	0.000115
护	236	0.000232
报	158	0.000155
披	39	0.000038
抬	237	0.000233
抱	278	0.000273
抵	69	0.000068
抹	86	0.000084
押	43	0.000042
抽	194	0.000190
抿	51	0.000050
拂	25	0.000025
拄	3	0.000003
担	259	0.000254
拆	23	0.000023
拇	21	0.000021
拈	2	0.000002
拉	397	0.000390
拌	4	0.000004
拍	376	0.000369
拎	56	0.000055
拐	21	0.000021
拒	86	0.000084
拔	61	0.000060
拖	106	0.000104
拗	4	0.000004
拘	7	0.000007
拙	12	0.000012
招	290	0.000285
拜	115	0.000113
拟	3	0.000003
拢	24	0.000024
拥	56	0.000055
拦	84	0.000082
拧	19	0.000019
拨	34	0.000033
择	66	0.000065
括	9	0.000009
拭	6	0.000006
拯	2	0.000002
拱	46	0.000045
拳	445	0.000437
拷	5	0.000005
拼	82	0.000080
拽	17	0.000017
拾	67	0.000066
拿	702	0.000689
持	220	0.000216
挂	95	0.000093
指	502	0.000493
按	189	0.000186
挎	12	0.000012
挑	208	0.000204
挖	49	0.000048
挚	1	0.000001
挝	1	0.000001
挟	7	0.000007
挠	52	0.000051
挡	115	0.000113
挣	68	0.000067
挤	76	0.000075
挥	138	0.000135
挨	61	0.000060
挪	42	0.000041
挫	11	0.000011
振	15	0.000015
挲	1	0.000001
挺	336	0.000330
挽	50	0.000049
捂	40	0.000039
捅	19	0.000019
捆	24	0.000024
捉	120	0.000118
捋	1	0.000001
捎	2	0.000002
捏	68	0.000067
捐	1	0.000001
捕	61	0.000060
捞	28	0.000027
损	52	0.000051
捡	31	0.000030
换	182	0.000179
捣	19	0.000019
捧	86	0.000084
据	93	0.000091
捶	6	0.000006
捷	18	0.000018
捺	3	0.000003
捻	5	0.000005
掀	36	0.000035
掂	5	0.000005
掇	3	0.000003
授	16	0.000016
掉	201	0.000197
掌	403	0.000396
掏	48	0.000047
掐	38	0.000037
排	191	0.000187
掘	13	0.000013
掠	47	0.000046
探	173	0.000170
掣	5	0.000005
接	989	0.000971
控	86	0.000084
推	164	0.000161
掩	72	0.000071
措	18	0.000018
掬	5	0.000005
掰	17	0.000017
掳	3	0.000003
掷	7	0.000007
掸	1	0.000001
掺	22	0.000022
揄	2	0.000002
揉	86	0.000084
揍	50	0.000049
描	18	0.000018
提	460	0.000452
插	88	0.000086
揖	3	0.000003
握	82	0.000080
揣	11	0.000011
揩	1	0.000001
揪	27	0.000027
揭	5	0.000005
援	7	0.000007
揶	2	0.000002
揽	49	0.000048
搀	8	0.000008
搁	25	0.000025
搂	75	0.000074
搅	22	0.000022
搏	10	0.000010
搐	20	0.000020
搓	26	0.000026
搔	7	0.000007
搜	65	0.000064
搞	61	0.000060
搡	1	0.000001
搬	80	0.000079
搭	85	0.000083
携	19	0.000019
摁	1	0.000001
摄	23	0.000023
摆	266	0.000261
摇	260	0.000255
摊	61	0.000060
摒	2	0.000002
摔	97	0.000095
摘	26	0.000026
摞	9	0.000009
摧	22	0.000022
摩	60	0.000059
摸	237	0.000233
摹	1	0.000001
撂	2	0.000002
撅	10	0.000010
撇	43	0.000042
撑	136	0.000133
撒	53	0.000052
撕	75	0.000074
撞	145	0.000142
撤	12	0.000012
撩	30	0.000029
撬	5	0.000005
播	15	0.000015
撮	2	0.000002
撰	3	0.000003
撵	4	0.000004
撷	1	0.000001
撸	9	0.000009
撼	18	0.000018
擀	2	0.000002
擂	52	0.000051
擅	13	0.000013
操	49	0.000048
擎	2	0.000002
擒	19	0.000019
擞	4	0.000004
擢	1	0.000001
擦	97	0.000095
攀	34	0.000033
攒	6	0.000006
攘	4	0.000004
攥	30	0.000029
支	107	0.000105
收	547	0.000537
改	151	0.000148
攻	147	0.000144
放	889	0.000873
政	101	0.000099
故	116	0.000114
效	54	0.000053
敌	111	0.000109
敏	298	0.000293
救	217	0.000213
教	190	0.000186
敛	21	0.000021
敝	3	0.000003
敞	9	0.000009
敢	559	0.000549
散	269	0.000264
敦	4	0.000004
敬	119	0.000117
数	330	0.000324
敲	77	0.000076
整	411	0.000403
敷	9	0.000009
文	492	0.000483
斋	8	0.000008
斐	5	0.000005
斑	30	0.000029
斗	195	0.000191
料	111	0.000109
斜	23	0.000023
斟	7	0.000007
斤	44	0.000043
斥	35	0.000034
斧	208	0.000204
斩	98	0.000096
断	332	0.000326
斯	48	0.000047
新	296	0.000291
方	1184	0.001162
於	2	0.000002
施	162	0.000159
旁	307	0.000301
旅	7	0.000007
旋	46	0.000045
旌	1	0.000001
族	119	0.000117
旗	12	0.000012
无	1557	0.001528
既	209	0.000205
日	318	0.000312
旦	65	0.000064
旧	62	0.000061
旨	9	0.000009
早	583	0.000572
旬	15	0.000015
旭	46	0.000045
旮	2	0.000002
旯	2	0.000002
旱	3	0.000003
时	3910	0.003838
旷	8	0.000008
旸	1	0.000001
旺	35	0.000034
昂	28	0.000027
昆	73	0.000072
昌	32	0.000031
明	1391	0.001365
昏	127	0.000125
易	273	0.000268
昔	8	0.000008
昙	1	0.000001
星	167	0.000164
映	13	0.000013
春	78	0.000077
昧	17	0.000017
昨	202	0.000198
昭	5	0.000005
是	14595	0.014326
昱	76	0.000075
昳	5	0.000005
昵	5	0.000005
昼	6	0.000006
显	338	0.000332
晃	132	0.000130
晋	30	0.000029
晌	50	0.000049
晏	4	0.000004
晒	22	0.000022
晓	21	0.000021
晕	97	0.000095
晚	610	0.000599
晤	2	0.000002
晦	24	0.000024
晨	42	0.000041
普	220	0.000216
景	97	0.000095
晰	43	0.000042
晳	20	0.000020
晴	18	0.000018
晶	32	0.000031
智	111	0.000109
晾	4	0.000004
暂	40	0.000039
暄	2	0.000002
暇	7	0.000007
暑	5	0.000005
暖	65	0.000064
暗	426	0.000418
暝	1	0.000001
暧	11	0.000011
暮	7	0.000007
暴	212	0.000208
曝	1	0.000001
曦	2	0.000002
曰	15	0.000015
曲	90	0.000088
曳	7	0.000007
更	866	0.000850
曹	68	0.000067
曼	40	0.000039
曾	69	0.000068
替	62	0.000061
最	936	0.000919
月	379	0.000372
有	8944	0.008779
朋	266	0.000261
服	485	0.000476
朔	18	0.000018
朗	35	0.000034
望	319	0.000313
朝	967	0.000949
期	109	0.000107
朦	19	0.000019
木	334	0.000328
未	193	0.000189
末	19	0.000019
本	1010	0.000991
札	2	0.000002
术	113	0.000111
朱	524	0.000514
朴	22	0.000022
朵	89	0.000087
机	425	0.000417
朽	13	0.000013
杀	636	0.000624
杂	110	0.000108
权	136	0.000133
杆	38	0.000037
杈	2	0.000002
杉	2	0.000002
李	348	0.000342
杏	4	0.000004
材	123	0.000121
村	506	0.000497
杖	10	0.000010
杙	1	0.000001
杜	5	0.000005
束	123	0.000121
杠	8	0.000008
条	540	0.000530
来	7639	0.007498
杨	50	0.000049
杭	4	0.000004
杯	136	0.000133
杰	12	0.000012
松	213	0.000209
板	196	0.000192
极	266	0.000261
构	14	0.000014
枉	22	0.000022
析	15	0.000015
枕	20	0.000020
林	317	0.000311
枚	96	0.000094
果	1135	0.001114
枝	45	0.000044
枢	4	0.000004
枣	15	0.000015
枪	131	0.000129
枫	2307	0.002264
枭	2	0.000002
枯	38	0.000037
架	142	0.000139
枷	4	0.000004
柄	64	0.000063
柏	1	0.000001
某	100	0.000098
染	87	0.000085
柔	186	0.000183
柚	2	0.000002
柜	196	0.000192
柠	11	0.000011
查	269	0.000264
柬	5	0.000005
柱	14	0.000014
柳	11	0.000011
柴	19	0.000019
柿	5	0.000005
栀	1	0.000001
栅	9	0.000009
标	95	0.000093
栈	9	0.000009
栋	34	0.000033
栏	14	0.000014
树	146	0.000143
栓	3	0.000003
栖	21	0.000021
栗	10	0.000010
校	25	0.000025
栩	10	0.000010
株	39	0.000038
样	2044	0.002006
核	15	0.000015
根	528	0.000518
格	253	0.000248
栽	32	0.000031
桀	1	0.000001
桂	39	0.000038
桃	79	0.000078
框	4	0.000004
案	162	0.000159
桌	167	0.000164
桎	1	0.000001
桐	3	0.000003
桑	22	0.000022
桓	4	0.000004
档	15	0.000015
桥	36	0.000035
桩	27	0.000027
桫	1	0.000001
桶	42	0.000041
梁	27	0.000027
梅	41	0.000040
梆	6	0.000006
梏	1	0.000001
梗	4	0.000004
梢	1	0.000001
梦	437	0.000429
梧	5	0.000005
梨	32	0.000031
梭	8	0.000008
梯	35	0.000034
械	10	0.000010
梳	7	0.000007
梵	3	0.000003
检	100	0.000098
棉	14	0.000014
棋	4	0.000004
棍	30	0.000029
棒	40	0.000039
棘	5	0.000005
棚	33	0.000032
棠	74	0.000073
棣	3	0.000003
森	84	0.000082
棱	2	0.000002
棵	11	0.000011
棺	95	0.000093
椅	75	0.000074
植	44	0.000043
椒	4	0.000004
椤	1	0.000001
椭	1	0.000001
楂	1	0.000001
楚	335	0.000329
楞	9	0.000009
楠	4	0.000004
楣	1	0.000001
楫	14	0.000014
楷	1	0.000001
楹	1	0.000001
楼	224	0.000220
概	120	0.000118
榆	1	0.000001
榜	13	0.000013
榨	9	0.000009
榻	3	0.000003
槁	1	0.000001
槃	1	0.000001
槌	2	0.000002
槐	3	0.000003
槛	8	0.000008
槽	12	0.000012
槿	2	0.000002
模	273	0.000268
横	158	0.000155
樯	1	0.000001
樱	10	0.000010
樽	2	0.000002
橘	6	0.000006
橡	2	0.000002
橹	1	0.000001
檀	25	0.000025
檐	9	0.000009
檬	11	0.000011
欠	38	0.000037
次	913	0.000896
欢	425	0.000417
欣	87	0.000085
欧	12	0.000012
欲	113	0.000111
欺	105	0.000103
款	22	0.000022
歇	18	0.000018
歉	14	0.000014
歌	36	0.000035
歙	1	0.000001
止	158	0.000155
正	1139	0.001118
此	817	0.000802
步	485	0.000476
武	335	0.000329
歧	6	0.000006
歪	41	0.000040
歹	39	0.000038
死	1104	0.001084
歼	2	0.000002
殂	1	0.000001
殃	18	0.000018
殄	1	0.000001
殆	13	0.000013
殊	84	0.000082
残	128	0.000126
殒	1	0.000001
殡	2	0.000002
殴	3	0.000003
段	219	0.000215
殷	27	0.000027
殿	70	0.000069
毁	87	0.000085
毅	2659	0.002610
毋	1	0.000001
母	153	0.000150
每	408	0.000400
毒	93	0.000091
比	1072	0.001052
毕	159	0.000156
毗	1	0.000001
毙	11	0.000011
毛	242	0.000238
毫	218	0.000214
氅	2	0.000002
氏	146	0.000143
民	254	0.000249
氓	3	0.000003
气	2876	0.002823
氛	30	0.000029
氤	3	0.000003
氲	3	0.000003
水	992	0.000974
永	29	0.000028
汁	20	0.000020
求	215	0.000211
汇	33	0.000032
汉	128	0.000126
汐	2	0.000002
汗	130	0.000128
汛	2	0.000002
汝	28	0.000027
汞	1	0.000001
江	1434	0.001408
池	51	0.000050
污	56	0.000055
汤	103	0.000101
汩	5	0.000005
汪	24	0.000024
汰	16	0.000016
汲	4	0.000004
汹	15	0.000015
汽	2	0.000002
沁	51	0.000050
沈	358	0.000351
沉	330	0.000324
沌	3	0.000003
沏	2	0.000002
沐	9	0.000009
沓	1	0.000001
沙	158	0.000155
沛	3	0.000003
沟	16	0.000016
没	4190	0.004113
沥	8	0.000008
沦	6	0.000006
沧	4	0.000004
沫	23	0.000023
沮	4	0.000004
河	282	0.000277
沷	4	0.000004
沸	24	0.000024
油	126	0.000124
治	76	0.000075
沼	1	0.000001
沾	63	0.000062
沿	44	0.000043
泄	34	0.000033
泅	1	0.000001
泉	134	0.000132
泊	14	0.000014
泌	2	0.000002
法	960	0.000942
泛	45	0.000044
泞	4	0.000004
泡	73	0.000072
波	90	0.000088
泣	12	0.000012
泥	105	0.000103
注	199	0.000195
泪	106	0.000104
泯	7	0.000007
泰	9	0.000009
泵	1	0.000001
泼	16	0.000016
泽	37	0.000036
洁	43	0.000042
洋	82	0.000080
洒	54	0.000053
洗	233	0.000229
洛	1	0.000001
洞	100	0.000098
津	8	0.000008
洪	21	0.000021
洲	17	0.000017
活	467	0.000458
洼	2	0.000002
洽	2	0.000002
派	110	0.000108
流	322	0.000316
浃	1	0.000001
浅	50	0.000049
浆	25	0.000025
浇	19	0.000019
浊	28	0.000027
测	98	0.000096
济	30	0.000029
浏	4	0.000004
浑	148	0.000145
浒	3	0.000003
浓	150	0.000147
浙	23	0.000023
浚	12	0.000012
浣	1	0.000001
浦	7	0.000007
浩	181	0.000178
浪	104	0.000102
浮	54	0.000053
浴	46	0.000045
海	191	0.000187
浸	23	0.000023
涂	64	0.000063
涅	1	0.000001
消	388	0.000381
涉	33	0.000032
涌	54	0.000053
涎	15	0.000015
涔	2	0.000002
涕	13	0.000013
涛	78	0.000077
涟	13	0.000013
涡	7	0.000007
涣	1	0.000001
涤	4	0.000004
润	116	0.000114
涧	4	0.000004
涨	75	0.000074
涩	28	0.000027
涯	7	0.000007
液	50	0.000049
涵	7	0.000007
涸	1	0.000001
淀	3	0.000003
淅	6	0.000006
淆	2	0.000002
淋	39	0.000038
淌	21	0.000021
淑	3	0.000003
淘	24	0.000024
淞	10	0.000010
淡	447	0.000439
淤	15	0.000015
淫	8	0.000008
淬	1	0.000001
淮	5	0.000005
深	386	0.000379
混	159	0.000156
淹	25	0.000025
添	63	0.000062
清	906	0.000889
渊	8	0.000008
渍	11	0.000011
渎	1	0.000001
渐	266	0.000261
渔	3	0.000003
渗	9	0.000009
渠	8	0.000008
渡	139	0.000136
渣	21	0.000021
渥	2	0.000002
温	301	0.000295
渭	6	0.000006
港	5	0.000005
渴	10	0.000010
游	155	0.000152
渺	10	0.000010
湃	4	0.000004
湖	33	0.000032
湘	1	0.000001
湛	5	0.000005
湾	2	0.000002
湿	76	0.000075
溃	23	0.000023
溅	26	0.000026
溉	3	0.000003
源	89	0.000087
溜	52	0.000051
溢	14	0.000014
溪	13	0.000013
溯	4	0.000004
溶	16	0.000016
溺	4	0.000004
滋	51	0.000050
滑	109	0.000107
滔	21	0.000021
滚	155	0.000152
滞	29	0.000028
满	491	0.000482
滤	3	0.000003
滥	10	0.000010
滨	239	0.000235
滩	4	0.000004
滴	71	0.000070
漂	147	0.000144
漆	61	0.000060
漉	22	0.000022
漏	38	0.000037
漓	8	0.000008
演	117	0.000115
漕	74	0.000073
漠	29	0.000028
漩	5	0.000005
漪	125	0.000123
漫	81	0.000080
漱	25	0.000025
漾	6	0.000006
潇	15	0.000015
潜	29	0.000028
潢	1	0.000001
潭	10	0.000010
潮	30	0.000029
潺	4	0.000004
澄	7	0.000007
澈	27	0.000027
澎	4	0.000004
澜	6	0.000006
澡	40	0.000039
激	182	0.000179
濒	1	0.000001
濞	1	0.000001
濡	1	0.000001
瀑	3	0.000003
瀚	14	0.000014
灌	52	0.000051
火	466	0.000457
灭	74	0.000073
灯	322	0.000316
灰	67	0.000066
灵	630	0.000618
灶	23	0.000023
灼	14	0.000014
灾	28	0.000027
灿	44	0.000043
炉	25	0.000025
炊	6	0.000006
炎	45	0.000044
炒	27	0.000027
炕	1	0.000001
炖	4	0.000004
炙	12	0.000012
炫	2	0.000002
炬	2	0.000002
炭	14	0.000014
炮	25	0.000025
炯	4	0.000004
炳	29	0.000028
炷	17	0.000017
炸	93	0.000091
点	2122	0.002083
炼	300	0.000294
炽	8	0.000008
烁	22	0.000022
烂	103	0.000101
烈	147	0.000144
烊	1	0.000001
烘	5	0.000005
烙	7	0.000007
烛	18	0.000018
烟	90	0.000088
烤	16	0.000016
烦	162	0.000159
烧	181	0.000178
烩	1	0.000001
烫	32	0.000031
烬	4	0.000004
热	335	0.000329
烹	6	0.000006
烽	1	0.000001
焉	6	0.000006
焕	9	0.000009
焚	29	0.000028
焦	53	0.000052
焯	1	0.000001
焰	51	0.000050
然	4810	0.004721
煅	2	0.000002
煊	1	0.000001
煌	6	0.000006
煎	10	0.000010
煞	149	0.000146
煤	3	0.000003
煦	8	0.000008
照	262	0.000257
煮	59	0.000058
煲	14	0.000014
熄	4	0.000004
熊	98	0.000096
熏	4	0.000004
熔	2	0.000002
熙	3	0.000003
熟	152	0.000149
熠	2	0.000002
熨	1	0.000001
熬	30	0.000029
熹	2	0.000002
燃	66	0.000065
燕	13	0.000013
燥	8	0.000008
爆	123	0.000121
爪	122	0.000120
爬	148	0.000145
爱	197	0.000193
爵	7	0.000007
父	529	0.000519
爷	611	0.000600
爸	495	0.000486
爹	428	0.000420
爽	96	0.000094
片	267	0.000262
版	21	0.000021
牌	110	0.000108
牍	1	0.000001
牙	192	0.000188
牛	138	0.000135
牟	1	0.000001
牡	3	0.000003
牢	63	0.000062
牧	3	0.000003
物	773	0.000759
牲	19	0.000019
牵	74	0.000073
特	443	0.000435
牺	4	0.000004
犀	11	0.000011
犄	2	0.000002
犇	9	0.000009
犊	2	0.000002
犒	1	0.000001
犟	6	0.000006
犬	19	0.000019
犯	105	0.000103
状	138	0.000135
犷	2	0.000002
犹	96	0.000094
狂	219	0.000215
狄	61	0.000060
狈	13	0.000013
狍	1	0.000001
狎	1	0.000001
狐	37	0.000036
狗	240	0.000236
狙	1	0.000001
狞	74	0.000073
狠	360	0.000353
狡	23	0.000023
独	80	0.000079
狭	17	0.000017
狮	11	0.000011
狰	58	0.000057
狱	49	0.000048
狲	1	0.000001
狸	27	0.000027
狼	151	0.000148
猁	1	0.000001
猎	36	0.000035
猖	11	0.000011
猛	146	0.000143
猜	112	0.000110
猝	4	0.000004
猞	1	0.000001
猥	4	0.000004
猩	25	0.000025
猪	135	0.000133
猫	33	0.000032
猬	7	0.000007
献	47	0.000046
猴	18	0.000018
猷	1	0.000001
猾	12	0.000012
猿	45	0.000044
獐	1	0.000001
獗	3	0.000003
獠	10	0.000010
玄	72	0.000071
率	33	0.000032
玉	168	0.000165
王	1042	0.001023
玑	53	0.000052
玛	6	0.000006
玦	3	0.000003
玩	258	0.000253
玫	8	0.000008
环	96	0.000094
现	1661	0.001630
玲	129	0.000127
玷	2	0.000002
玺	1	0.000001
玻	36	0.000035
珀	2	0.000002
珊	43	0.000042
珍	43	0.000042
珑	6	0.000006
珠	147	0.000144
珪	2	0.000002
班	36	0.000035
珰	2	0.000002
珺	1	0.000001
球	55	0.000054
琅	3	0.000003
理	757	0.000743
琉	192	0.000188
琊	1	0.000001
琐	5	0.000005
琛	65	0.000064
琢	40	0.000039
琥	2	0.000002
琳	2	0.000002
琴	16	0.000016
琵	7	0.000007
琶	7	0.000007
琼	6	0.000006
瑕	16	0.000016
瑙	1	0.000001
瑚	3	0.000003
瑞	4	0.000004
瑟	28	0.000027
瑰	11	0.000011
瑶	3	0.000003
璀	7	0.000007
璁	7	0.000007
璃	99	0.000097
璇	25	0.000025
璋	3	0.000003
璜	3	0.000003
璞	1	0.000001
璧	2	0.000002
璨	7	0.000007
瓜	46	0.000045
瓢	4	0.000004
瓣	11	0.000011
瓦	17	0.000017
瓮	6	0.000006
瓴	1	0.000001
瓶	53	0.000052
瓷	14	0.000014
甘	58	0.000057
甚	528	0.000518
甜	73	0.000072
生	1898	0.001863
甥	8	0.000008
用	1319	0.001295
甩	81	0.000080
甫	3	0.000003
甭	3	0.000003
田	365	0.000358
由	375	0.000368
甲	99	0.000097
申	86	0.000084
电	276	0.000271
男	631	0.000619
甸	6	0.000006
画	116	0.000114
畅	35	0.000034
界	283	0.000278
畏	33	0.000032
畔	3	0.000003
留	384	0.000377
畜	33	0.000032
略	91	0.000089
番	104	0.000102
畴	3	0.000003
畸	1	0.000001
畿	1	0.000001
疆	5	0.000005
疏	24	0.000024
疑	233	0.000229
疗	23	0.000023
疙	29	0.000028
疚	13	0.000013
疤	8	0.000008
疥	1	0.000001
疫	4	0.000004
疮	9	0.000009
疯	135	0.000133
疲	36	0.000035
疵	7	0.000007
疼	200	0.000196
疾	59	0.000058
痂	2	0.000002
病	210	0.000206
症	26	0.000026
痊	2	0.000002
痍	3	0.000003
痒	22	0.000022
痕	77	0.000076
痛	266	0.000261
痞	8	0.000008
痣	3	0.000003
痪	2	0.000002
痰	1	0.000001
痴	27	0.000027
痹	2	0.000002
瘀	3	0.000003
瘆	1	0.000001
瘙	1	0.000001
瘟	3	0.000003
瘤	1	0.000001
瘦	68	0.000067
瘩	29	0.000028
瘪	7	0.000007
瘫	9	0.000009
瘴	2	0.000002
瘸	2	0.000002
瘾	2	0.000002
癌	1	0.000001
癖	3	0.000003
癞	1	0.000001
癣	1	0.000001
癫	9	0.000009
登	62	0.000061
白	976	0.000958
百	590	0.000579
皂	8	0.000008
的	29776	0.029227
皆	26	0.000026
皇	93	0.000091
皓	4	0.000004
皙	1	0.000001
皦	1	0.000001
皮	317	0.000311
皱	143	0.000140
皿	1	0.000001
盅	2	0.000002
盆	91	0.000089
盈	43	0.000042
益	50	0.000049
盎	5	0.000005
盏	51	0.000050
盐	114	0.000112
监	65	0.000064
盒	35	0.000034
盔	14	0.000014
盖	102	0.000100
盗	15	0.000015
盘	198	0.000194
盛	80	0.000079
盟	10	0.000010
目	571	0.000560
盯	215	0.000211
盲	1	0.000001
直	1260	0.001237
相	776	0.000762
盹	7	0.000007
盼	55	0.000054
盾	13	0.000013
省	87	0.000085
眉	290	0.000285
看	5447	0.005347
真	1481	0.001454
眠	45	0.000044
眦	3	0.000003
眨	93	0.000091
眩	5	0.000005
眯	88	0.000086
眶	13	0.000013
眷	6	0.000006
眸	66	0.000065
眺	3	0.000003
眼	2475	0.002429
着	7025	0.006895
睁	107	0.000105
睇	1	0.000001
睐	2	0.000002
睑	8	0.000008
睚	3	0.000003
睛	569	0.000559
睡	368	0.000361
督	73	0.000072
睥	8	0.000008
睦	4	0.000004
睨	12	0.000012
睫	4	0.000004
睹	11	0.000011
睽	16	0.000016
睿	3	0.000003
瞄	24	0.000024
瞅	59	0.000058
瞌	3	0.000003
瞎	30	0.000029
瞑	1	0.000001
瞒	48	0.000047
瞥	42	0.000041
瞧	63	0.000062
瞩	2	0.000002
瞪	137	0.000134
瞬	193	0.000189
瞰	2	0.000002
瞳	5	0.000005
瞻	4	0.000004
矛	9	0.000009
矜	25	0.000025
矢	2	0.000002
矣	8	0.000008
知	2302	0.002260
矩	54	0.000053
矫	7	0.000007
短	125	0.000123
矮	28	0.000027
石	479	0.000470
矿	3	0.000003
码	65	0.000064
砂	10	0.000010
砌	3	0.000003
砍	44	0.000043
研	34	0.000033
砖	17	0.000017
砚	22	0.000022
砥	2	0.000002
砧	1	0.000001
砰	78	0.000077
破	375	0.000368
砸	110	0.000108
砺	2	0.000002
础	8	0.000008
硕	30	0.000029
硝	3	0.000003
硫	1	0.000001
硬	196	0.000192
确	327	0.000321
碌	43	0.000042
碍	21	0.000021
碎	206	0.000202
碑	18	0.000018
碗	132	0.000130
碜	18	0.000018
碟	12	0.000012
碧	17	0.000017
碰	76	0.000075
碱	1	0.000001
碳	2	0.000002
碾	28	0.000027
磁	14	0.000014
磅	1	0.000001
磋	9	0.000009
磕	41	0.000040
磨	87	0.000085
磷	4	0.000004
磺	1	0.000001
礴	1	0.000001
示	96	0.000094
礼	217	0.000213
社	34	0.000033
祀	23	0.000023
祁	9	0.000009
祂	3	0.000003
祈	14	0.000014
祖	136	0.000133
祝	13	0.000013
神	1258	0.001235
祟	12	0.000012
祠	6	0.000006
祥	22	0.000022
票	56	0.000055
祭	57	0.000056
祯	1	0.000001
祷	5	0.000005
祸	52	0.000051
禀	44	0.000043
禁	139	0.000136
禄	4	0.000004
禅	5	0.000005
福	110	0.000108
禹	614	0.000603
离	622	0.000611
禽	4	0.000004
禾	13	0.000013
秀	692	0.000679
私	93	0.000091
秃	4	0.000004
秉	7	0.000007
秋	44	0.000043
种	1341	0.001316
科	141	0.000138
秒	43	0.000042
秘	352	0.000346
租	27	0.000027
秤	3	0.000003
秦	6	0.000006
秧	1	0.000001
秩	4	0.000004
积	72	0.000071
称	104	0.000102
移	85	0.000083
秽	41	0.000040
稀	64	0.000063
程	78	0.000077
稍	66	0.000065
税	17	0.000017
稔	1	0.000001
稗	1	0.000001
稚	8	0.000008
稠	13	0.000013
稳	99	0.000097
稷	2	0.000002
稻	21	0.000021
稼	3	0.000003
稽	5	0.000005
稿	6	0.000006
穆	3	0.000003
穴	30	0.000029
究	113	0.000111
穷	66	0.000065
穹	8	0.000008
空	680	0.000667
穿	323	0.000317
突	791	0.000776
窃	14	0.000014
窄	2	0.000002
窈	2	0.000002
窍	16	0.000016
窑	1	0.000001
窒	15	0.000015
窕	2	0.000002
窖	1	0.000001
窗	131	0.000129
窘	8	0.000008
窜	22	0.000022
窝	119	0.000117
窟	15	0.000015
窠	1	0.000001
窣	6	0.000006
窥	10	0.000010
窦	3	0.000003
窸	6	0.000006
窿	4	0.000004
立	207	0.000203
竖	34	0.000033
站	377	0.000370
竞	62	0.000061
竟	569	0.000559
章	401	0.000394
童	219	0.000215
竭	5	0.000005
端	126	0.000124
竹	132	0.000130
竽	1	0.000001
竿	23	0.000023
笃	20	0.000020
笆	7	0.000007
笋	3	0.000003
笑	1993	0.001956
笔	150	0.000147
笙	1	0.000001
笛	2	0.000002
笠	2	0.000002
符	189	0.000186
笨	23	0.000023
第	758	0.000744
笺	1	0.000001
笼	48	0.000047
筅	27	0.000027
等	944	0.000927
筋	53	0.000052
筐	6	0.000006
筑	13	0.000013
筒	41	0.000040
答	296	0.000291
策	29	0.000028
筛	5	0.000005
筝	11	0.000011
筠	47	0.000046
筮	37	0.000036
筵	1	0.000001
筷	26	0.000026
筹	15	0.000015
签	51	0.000050
简	441	0.000433
箍	4	0.000004
箓	3	0.000003
