化	311	0.000305
居	310	0.000304
包	310	0.000304
响	309	0.000303
旁	307	0.000301
咱	307	0.000301
八	306	0.000300
客	302	0.000296
温	301	0.000295
炼	300	0.000294
味	300	0.000294
赶	298	0.000293
敏	298	0.000293
告	298	0.000293
吓	298	0.000293
者	296	0.000291
答	296	0.000291
新	296	0.000291
莫	294	0.000289
闻	293	0.000288
背	291	0.000286
眉	290	0.000285
招	290	0.000285
份	290	0.000285
饭	289	0.000284
功	289	0.000284
似	289	0.000284
战	288	0.000283
兽	288	0.000283
除	287	0.000282
银	287	0.000282
靠	285	0.000280
利	285	0.000280
食	284	0.000279
界	283	0.000278
制	283	0.000278
兵	283	0.000278
买	283	0.000278
河	282	0.000277
伸	282	0.000277
剑	281	0.000276
哥	280	0.000275
句	280	0.000275
停	280	0.000275
抱	278	0.000273
请	277	0.000272
势	277	0.000272
电	276	0.000271
默	273	0.000268
模	273	0.000268
易	273	0.000268
角	270	0.000265
查	269	0.000264
散	269	0.000264
备	269	0.000264
片	267	0.000262
千	267	0.000262
语	266	0.000261
痛	266	0.000261
渐	266	0.000261
极	266	0.000261
朋	266	0.000261
摆	266	0.000261
恶	266	0.000261
装	265	0.000260
袋	265	0.000260
计	262	0.000257
照	262	0.000257
左	262	0.000257
养	262	0.000257
细	261	0.000256
呼	261	0.000256
台	261	0.000256
偏	261	0.000256
摇	260	0.000255
担	259	0.000254
玩	258	0.000253
娘	258	0.000253
葛	257	0.000252
线	257	0.000252
九	256	0.000251
及	255	0.000250
民	254	0.000249
格	253	0.000248
复	253	0.000248
乐	253	0.000248
铁	252	0.000247
乱	252	0.000247
引	251	0.000246
题	250	0.000245
姓	250	0.000245
兄	250	0.000245
懋	249	0.000244
久	249	0.000244
造	248	0.000243
遇	246	0.000241
麻	245	0.000240
露	245	0.000240
若	243	0.000239
醒	242	0.000238
毛	242	0.000238
夜	242	0.000238
则	242	0.000238
倭	242	0.000238
药	241	0.000237
单	241	0.000237
—	241	0.000237
狗	240	0.000236
待	240	0.000236
商	240	0.000236
滨	239	0.000235
俞	239	0.000235
严	238	0.000234
摸	237	0.000233
抬	237	0.000233
堂	237	0.000233
荔	236	0.000232
护	236	0.000232
写	236	0.000232
魔	235	0.000231
雨	235	0.000231
归	235	0.000231
床	235	0.000231
形	234	0.000230
叹	234	0.000230
疑	233	0.000229
洗	233	0.000229
医	233	0.000229
切	233	0.000229
彬	231	0.000227
印	231	0.000227
菜	230	0.000226
况	230	0.000226
辈	229	0.000225
言	227	0.000223
缓	226	0.000222
市	225	0.000221
楼	224	0.000220
需	223	0.000219
举	223	0.000219
系	222	0.000218
婶	222	0.000218
华	222	0.000218
休	222	0.000218
普	220	0.000216
持	220	0.000216
刀	220	0.000216
使	220	0.000216
童	219	0.000215
狂	219	0.000215
段	219	0.000215
仓	219	0.000215
退	218	0.000214
跳	218	0.000214
毫	218	0.000214
扑	218	0.000214
礼	217	0.000213
救	217	0.000213
尽	216	0.000212
寇	216	0.000212
助	216	0.000212
盯	215	0.000211
求	215	0.000211
黄	214	0.000210
钟	214	0.000210
透	214	0.000210
象	214	0.000210
紫	214	0.000210
器	214	0.000210
南	214	0.000210
松	213	0.000209
吞	213	0.000209
刻	213	0.000209
暴	212	0.000208
病	210	0.000206
代	210	0.000206
茹	209	0.000205
既	209	0.000205
谢	208	0.000204
斧	208	0.000204
挑	208	0.000204
或	208	0.000204
境	208	0.000204
古	208	0.000204
升	208	0.000204
裂	207	0.000203
立	207	0.000203
震	206	0.000202
碎	206	0.000202
练	205	0.000201
午	205	0.000201
质	204	0.000200
蓝	204	0.000200
组	204	0.000200
友	204	0.000200
叔	203	0.000199
昨	202	0.000198
掉	201	0.000197
丹	201	0.000197
腿	200	0.000196
疼	200	0.000196
净	200	0.000196
餐	199	0.000195
险	199	0.000195
注	199	0.000195
罪	198	0.000194
盘	198	0.000194
决	198	0.000194
爱	197	0.000193
硬	196	0.000192
柜	196	0.000192
板	196	0.000192
店	196	0.000192
闹	195	0.000191
茶	195	0.000191
斗	195	0.000191
件	195	0.000191
抽	194	0.000190
诉	193	0.000189
论	193	0.000189
莹	193	0.000189
瞬	193	0.000189
未	193	0.000189
顾	192	0.000188
琉	192	0.000188
牙	192	0.000188
务	192	0.000188
首	191	0.000187
翻	191	0.000187
海	191	0.000187
排	191	0.000187
咬	191	0.000187
教	190	0.000186
符	189	0.000186
按	189	0.000186
恐	189	0.000186
够	188	0.000185
级	187	0.000184
嗯	187	0.000184
鹦	186	0.000183
赵	186	0.000183
